[09/13/22 19:45:17] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:18] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:19] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:20] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:21] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:22] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:23] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:24] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:25] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:26] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:27] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:28] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:29] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:30] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:31] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:32] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:33] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:34] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:35] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:36] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:37] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:38] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:39] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:40] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:41] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:42] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:43] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:44] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:45] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:46] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:47] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:47] [ERROR] Can't resolve Discord gateway URL 'gateway.discord.gg': No such host is known (11001)
[09/13/22 19:45:48] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:49] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:50] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:51] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:52] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:53] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:54] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:55] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:56] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:57] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:58] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:45:59] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:00] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:01] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:02] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:03] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:04] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:05] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:06] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:07] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:08] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:09] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:10] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:11] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:12] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:13] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:14] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:15] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:16] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:17] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:18] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:19] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:20] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:21] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:22] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:23] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:24] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:25] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:26] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:27] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:27] [ERROR] Can't resolve Discord gateway URL 'gateway.discord.gg': No such host is known (11001)
[09/13/22 19:46:28] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:29] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:30] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:31] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:32] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:33] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:34] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:35] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:36] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:37] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:38] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:39] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:40] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:41] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:42] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:43] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:44] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:45] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:46] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:47] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:48] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:49] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:50] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:51] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:52] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:53] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:54] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:55] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:56] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:57] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:58] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:46:59] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:00] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:01] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:02] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:03] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:04] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:05] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:06] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:07] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:08] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:09] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:10] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:11] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:12] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:12] [ERROR] Can't resolve Discord gateway URL 'gateway.discord.gg': No such host is known (11001)
[09/13/22 19:47:13] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:14] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:15] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:16] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:17] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:18] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:19] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:20] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:21] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:22] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:23] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:24] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:25] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:26] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:27] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:28] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:29] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:30] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:31] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:32] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:33] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:34] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[09/13/22 19:47:35] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/28/22 13:09:26] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/28/22 13:12:40] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/28/22 13:13:25] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/28/22 13:14:46] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:48:56] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:50:17] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:50:57] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:51:53] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:52:38] [ERROR] Can't resolve Discord API URL: No such host is known (11001)
[10/30/22 14:54:29] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:29] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:30] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:30] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:32] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:32] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:33] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:33] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:34] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:34] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:36] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:36] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:37] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:37] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:39] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:39] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:40] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:40] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:41] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:41] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:43] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:43] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:44] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:44] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:45] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:45] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:46] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:46] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:48] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:48] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:49] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:49] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:50] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:50] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:51] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:51] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:52] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:52] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:53] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:53] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:55] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:54:55] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:56] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:54:56] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:57] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:54:58] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:54:58] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:54:59] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:54:59] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:00] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:00] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:01] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:01] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:02] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:02] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:03] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:03] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:04] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:04] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:05] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:05] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:06] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:06] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:07] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:07] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:08] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:08] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:09] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:09] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:10] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:10] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:11] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:11] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:12] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:12] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:13] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:13] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:14] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:14] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:15] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:15] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:16] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:16] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:17] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:17] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:18] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:18] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:19] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:19] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:20] [ERROR] Discord terminated websocket connection; reason: Not authenticated. (4003)
[10/30/22 14:55:20] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
[10/30/22 14:55:21] [ERROR] Discord terminated websocket connection; reason: Authentication failed. (4004)
[10/30/22 14:55:21] [ERROR] Can't write to Discord websocket gateway: The I/O operation has been aborted because of either a thread exit or an application request (995)
